"","Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude","Regionname","Propertycount","Label","Code","ave_house_transfers","ave_registered_vehicles","ratio_less_five_years_car_age","ave_total_jobs","category","occupation"
"1691","Ascot Vale","72 Kent St",3,"h",NA,"S","Brad","23/04/2016",5.9,3032,3,2,2,298,132,1890,"Moonee Valley City Council",-37.78,144.9247,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1692","Ascot Vale","72 Kent St",3,"h",NA,"S","Brad","23/04/2016",5.9,3032,3,2,2,298,132,1890,"Moonee Valley City Council",-37.78,144.9247,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1693","Ascot Vale","21 Middle St",3,"h",1130000,"S","Nelson","23/04/2016",5.9,3032,3,2,1,272,157,1900,"Moonee Valley City Council",-37.7774,144.928,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1694","Ascot Vale","21 Middle St",3,"h",1130000,"S","Nelson","23/04/2016",5.9,3032,3,2,1,272,157,1900,"Moonee Valley City Council",-37.7774,144.928,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1695","Ascot Vale","21 Middle St",3,"h",1130000,"S","Nelson","23/04/2016",5.9,3032,3,2,1,272,157,1900,"Moonee Valley City Council",-37.7774,144.928,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1696","Ascot Vale","78 Francis St",3,"h",1135000,"S","Brad","24/09/2016",5.9,3032,3,1,1,296,104,1910,"Moonee Valley City Council",-37.777,144.9176,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1697","Ascot Vale","78 Francis St",3,"h",1135000,"S","Brad","24/09/2016",5.9,3032,3,1,1,296,104,1910,"Moonee Valley City Council",-37.777,144.9176,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1698","Ascot Vale","78 Francis St",3,"h",1135000,"S","Brad","24/09/2016",5.9,3032,3,1,1,296,104,1910,"Moonee Valley City Council",-37.777,144.9176,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1699","Ascot Vale","25 Geddes St",4,"h",950000,"PI","Nelson","24/09/2016",5.9,3032,4,2,1,298,147,1920,"Moonee Valley City Council",-37.7778,144.9131,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1700","Ascot Vale","25 Geddes St",4,"h",950000,"PI","Nelson","24/09/2016",5.9,3032,4,2,1,298,147,1920,"Moonee Valley City Council",-37.7778,144.9131,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1701","Ascot Vale","25 Geddes St",4,"h",950000,"PI","Nelson","24/09/2016",5.9,3032,4,2,1,298,147,1920,"Moonee Valley City Council",-37.7778,144.9131,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1702","Ascot Vale","106/246 Union Rd",3,"u",790000,"PI","Weda","24/09/2016",5.9,3032,3,2,1,0,148,NA,"Moonee Valley City Council",-37.7722,144.9163,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1703","Ascot Vale","106/246 Union Rd",3,"u",790000,"PI","Weda","24/09/2016",5.9,3032,3,2,1,0,148,NA,"Moonee Valley City Council",-37.7722,144.9163,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1704","Ascot Vale","106/246 Union Rd",3,"u",790000,"PI","Weda","24/09/2016",5.9,3032,3,2,1,0,148,NA,"Moonee Valley City Council",-37.7722,144.9163,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1705","Ascot Vale","57 Bloomfield Rd",3,"h",NA,"SP","Alexkarbon","25/02/2017",5.9,3032,3,1,1,206,115,1900,"Moonee Valley City Council",-37.7765,144.9177,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1706","Ascot Vale","57 Bloomfield Rd",3,"h",NA,"SP","Alexkarbon","25/02/2017",5.9,3032,3,1,1,206,115,1900,"Moonee Valley City Council",-37.7765,144.9177,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1707","Ascot Vale","57 Bloomfield Rd",3,"h",NA,"SP","Alexkarbon","25/02/2017",5.9,3032,3,1,1,206,115,1900,"Moonee Valley City Council",-37.7765,144.9177,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1708","Ascot Vale","18/54 Epsom Rd",2,"u",390000,"PI","Jellis","25/02/2017",5.9,3032,2,1,1,1957,69,2012,"Moonee Valley City Council",-37.7731,144.9074,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1709","Ascot Vale","18/54 Epsom Rd",2,"u",390000,"PI","Jellis","25/02/2017",5.9,3032,2,1,1,1957,69,2012,"Moonee Valley City Council",-37.7731,144.9074,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1710","Ascot Vale","18/54 Epsom Rd",2,"u",390000,"PI","Jellis","25/02/2017",5.9,3032,2,1,1,1957,69,2012,"Moonee Valley City Council",-37.7731,144.9074,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1711","Ascot Vale","15 Mirams St",4,"h",1345000,"S","Jellis","25/02/2017",5.9,3032,4,1,1,552,155,1920,"Moonee Valley City Council",-37.7769,144.9138,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1712","Ascot Vale","15 Mirams St",4,"h",1345000,"S","Jellis","25/02/2017",5.9,3032,4,1,1,552,155,1920,"Moonee Valley City Council",-37.7769,144.9138,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1713","Ascot Vale","15 Mirams St",4,"h",1345000,"S","Jellis","25/02/2017",5.9,3032,4,1,1,552,155,1920,"Moonee Valley City Council",-37.7769,144.9138,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1714","Ascot Vale","6/37 Myrnong Cr",1,"u",296000,"S","Woodards","25/02/2017",5.9,3032,NA,NA,NA,NA,NA,NA,"Moonee Valley City Council",NA,NA,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1715","Ascot Vale","6/37 Myrnong Cr",1,"u",296000,"S","Woodards","25/02/2017",5.9,3032,NA,NA,NA,NA,NA,NA,"Moonee Valley City Council",NA,NA,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1716","Ascot Vale","6/37 Myrnong Cr",1,"u",296000,"S","Woodards","25/02/2017",5.9,3032,NA,NA,NA,NA,NA,NA,"Moonee Valley City Council",NA,NA,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1717","Ascot Vale","44 Walter St",3,"h",1381500,"S","Barry","25/02/2017",5.9,3032,3,2,2,416,168,1900,"Moonee Valley City Council",-37.7727,144.9055,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1718","Ascot Vale","44 Walter St",3,"h",1381500,"S","Barry","25/02/2017",5.9,3032,3,2,2,416,168,1900,"Moonee Valley City Council",-37.7727,144.9055,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1719","Ascot Vale","44 Walter St",3,"h",1381500,"S","Barry","25/02/2017",5.9,3032,3,2,2,416,168,1900,"Moonee Valley City Council",-37.7727,144.9055,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1720","Ascot Vale","25 Dalgety Dr",3,"h",940000,"S","Jellis","26/07/2016",5.9,3032,3,2,2,285,172,2011,"Moonee Valley City Council",-37.7778,144.9061,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1721","Ascot Vale","25 Dalgety Dr",3,"h",940000,"S","Jellis","26/07/2016",5.9,3032,3,2,2,285,172,2011,"Moonee Valley City Council",-37.7778,144.9061,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1722","Ascot Vale","25 Dalgety Dr",3,"h",940000,"S","Jellis","26/07/2016",5.9,3032,3,2,2,285,172,2011,"Moonee Valley City Council",-37.7778,144.9061,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1723","Ascot Vale","7 Dalgety Dr",3,"h",995000,"S","Nelson","26/07/2016",5.9,3032,3,2,1,314,177,2010,"Moonee Valley City Council",-37.7778,144.9042,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1724","Ascot Vale","7 Dalgety Dr",3,"h",995000,"S","Nelson","26/07/2016",5.9,3032,3,2,1,314,177,2010,"Moonee Valley City Council",-37.7778,144.9042,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1725","Ascot Vale","7 Dalgety Dr",3,"h",995000,"S","Nelson","26/07/2016",5.9,3032,3,2,1,314,177,2010,"Moonee Valley City Council",-37.7778,144.9042,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1726","Ascot Vale","37 Epsom Rd",3,"h",1050000,"SP","Frank","26/07/2016",5.9,3032,3,1,3,536,NA,NA,"Moonee Valley City Council",-37.7728,144.9076,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1727","Ascot Vale","37 Epsom Rd",3,"h",1050000,"SP","Frank","26/07/2016",5.9,3032,3,1,3,536,NA,NA,"Moonee Valley City Council",-37.7728,144.9076,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1728","Ascot Vale","37 Epsom Rd",3,"h",1050000,"SP","Frank","26/07/2016",5.9,3032,3,1,3,536,NA,NA,"Moonee Valley City Council",-37.7728,144.9076,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1729","Ascot Vale","6 Waller Ct",3,"h",786000,"S","Brad","26/07/2016",5.9,3032,3,2,1,576,120,1940,"Moonee Valley City Council",-37.7816,144.9217,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1730","Ascot Vale","6 Waller Ct",3,"h",786000,"S","Brad","26/07/2016",5.9,3032,3,2,1,576,120,1940,"Moonee Valley City Council",-37.7816,144.9217,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1731","Ascot Vale","6 Waller Ct",3,"h",786000,"S","Brad","26/07/2016",5.9,3032,3,2,1,576,120,1940,"Moonee Valley City Council",-37.7816,144.9217,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1732","Ascot Vale","17 Ascot St",2,"h",705000,"PI","Nelson","27/06/2016",5.9,3032,2,1,3,252,108,1910,"Moonee Valley City Council",-37.7825,144.9206,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1733","Ascot Vale","17 Ascot St",2,"h",705000,"PI","Nelson","27/06/2016",5.9,3032,2,1,3,252,108,1910,"Moonee Valley City Council",-37.7825,144.9206,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1734","Ascot Vale","17 Ascot St",2,"h",705000,"PI","Nelson","27/06/2016",5.9,3032,2,1,3,252,108,1910,"Moonee Valley City Council",-37.7825,144.9206,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1735","Ascot Vale","19 Dunlop Av",3,"h",660000,"PI","Nelson","27/06/2016",5.9,3032,NA,NA,NA,NA,NA,NA,"Moonee Valley City Council",NA,NA,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1736","Ascot Vale","19 Dunlop Av",3,"h",660000,"PI","Nelson","27/06/2016",5.9,3032,NA,NA,NA,NA,NA,NA,"Moonee Valley City Council",NA,NA,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1737","Ascot Vale","19 Dunlop Av",3,"h",660000,"PI","Nelson","27/06/2016",5.9,3032,NA,NA,NA,NA,NA,NA,"Moonee Valley City Council",NA,NA,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1738","Ascot Vale","73 Kent St",2,"h",760000,"PI","Nelson","27/06/2016",5.9,3032,2,1,1,124,77,1900,"Moonee Valley City Council",-37.7807,144.9285,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1739","Ascot Vale","73 Kent St",2,"h",760000,"PI","Nelson","27/06/2016",5.9,3032,2,1,1,124,77,1900,"Moonee Valley City Council",-37.7807,144.9285,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1740","Ascot Vale","73 Kent St",2,"h",760000,"PI","Nelson","27/06/2016",5.9,3032,2,1,1,124,77,1900,"Moonee Valley City Council",-37.7807,144.9285,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1741","Ascot Vale","9/129 The Parade",3,"u",487500,"S","Hodges","27/06/2016",5.9,3032,3,1,3,0,NA,1972,"Moonee Valley City Council",-37.7723,144.9094,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1742","Ascot Vale","9/129 The Parade",3,"u",487500,"S","Hodges","27/06/2016",5.9,3032,3,1,3,0,NA,1972,"Moonee Valley City Council",-37.7723,144.9094,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1743","Ascot Vale","9/129 The Parade",3,"u",487500,"S","Hodges","27/06/2016",5.9,3032,3,1,3,0,NA,1972,"Moonee Valley City Council",-37.7723,144.9094,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1744","Ascot Vale","20 Charles St",3,"h",1125000,"S","Nelson","27/11/2016",5.9,3032,NA,NA,NA,NA,NA,NA,"Moonee Valley City Council",-37.7783,144.91,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1745","Ascot Vale","20 Charles St",3,"h",1125000,"S","Nelson","27/11/2016",5.9,3032,NA,NA,NA,NA,NA,NA,"Moonee Valley City Council",-37.7783,144.91,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1746","Ascot Vale","20 Charles St",3,"h",1125000,"S","Nelson","27/11/2016",5.9,3032,NA,NA,NA,NA,NA,NA,"Moonee Valley City Council",-37.7783,144.91,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1747","Ascot Vale","1 East St",3,"t",1e+06,"S","Nelson","27/11/2016",5.9,3032,3,2,2,200,144,2003,"Moonee Valley City Council",-37.7766,144.9277,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1748","Ascot Vale","1 East St",3,"t",1e+06,"S","Nelson","27/11/2016",5.9,3032,3,2,2,200,144,2003,"Moonee Valley City Council",-37.7766,144.9277,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1749","Ascot Vale","1 East St",3,"t",1e+06,"S","Nelson","27/11/2016",5.9,3032,3,2,2,200,144,2003,"Moonee Valley City Council",-37.7766,144.9277,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1750","Ascot Vale","32 Geddes St",4,"h",1110000,"PI","Nelson","27/11/2016",5.9,3032,4,2,1,349,NA,1920,"Moonee Valley City Council",-37.7775,144.913,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1751","Ascot Vale","32 Geddes St",4,"h",1110000,"PI","Nelson","27/11/2016",5.9,3032,4,2,1,349,NA,1920,"Moonee Valley City Council",-37.7775,144.913,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1752","Ascot Vale","32 Geddes St",4,"h",1110000,"PI","Nelson","27/11/2016",5.9,3032,4,2,1,349,NA,1920,"Moonee Valley City Council",-37.7775,144.913,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1753","Ascot Vale","30 Mirams St",4,"h",1300000,"PI","Jellis","27/11/2016",5.9,3032,4,1,4,664,NA,NA,"Moonee Valley City Council",-37.7765,144.9132,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1754","Ascot Vale","30 Mirams St",4,"h",1300000,"PI","Jellis","27/11/2016",5.9,3032,4,1,4,664,NA,NA,"Moonee Valley City Council",-37.7765,144.9132,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1755","Ascot Vale","30 Mirams St",4,"h",1300000,"PI","Jellis","27/11/2016",5.9,3032,4,1,4,664,NA,NA,"Moonee Valley City Council",-37.7765,144.9132,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1756","Ascot Vale","43 Mirams St",3,"h",1060000,"PI","Nelson","27/11/2016",5.9,3032,3,1,1,555,NA,NA,"Moonee Valley City Council",-37.7767,144.9125,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1757","Ascot Vale","43 Mirams St",3,"h",1060000,"PI","Nelson","27/11/2016",5.9,3032,3,1,1,555,NA,NA,"Moonee Valley City Council",-37.7767,144.9125,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1758","Ascot Vale","43 Mirams St",3,"h",1060000,"PI","Nelson","27/11/2016",5.9,3032,3,1,1,555,NA,NA,"Moonee Valley City Council",-37.7767,144.9125,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1759","Ascot Vale","45 Mirams St",3,"h",1410000,"PI","Nelson","27/11/2016",5.9,3032,3,2,2,459,NA,NA,"Moonee Valley City Council",-37.7767,144.9124,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1760","Ascot Vale","45 Mirams St",3,"h",1410000,"PI","Nelson","27/11/2016",5.9,3032,3,2,2,459,NA,NA,"Moonee Valley City Council",-37.7767,144.9124,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1761","Ascot Vale","45 Mirams St",3,"h",1410000,"PI","Nelson","27/11/2016",5.9,3032,3,2,2,459,NA,NA,"Moonee Valley City Council",-37.7767,144.9124,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1762","Ascot Vale","1 Bloomfield Rd",3,"h",1305000,"S","Barry","28/05/2016",5.9,3032,2,1,1,278,166,1900,"Moonee Valley City Council",-37.7768,144.9223,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1763","Ascot Vale","1 Bloomfield Rd",3,"h",1305000,"S","Barry","28/05/2016",5.9,3032,2,1,1,278,166,1900,"Moonee Valley City Council",-37.7768,144.9223,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1764","Ascot Vale","1 Bloomfield Rd",3,"h",1305000,"S","Barry","28/05/2016",5.9,3032,2,1,1,278,166,1900,"Moonee Valley City Council",-37.7768,144.9223,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1765","Ascot Vale","26 Milton St",3,"h",932500,"S","Nelson","28/05/2016",5.9,3032,3,2,1,254,NA,NA,"Moonee Valley City Council",-37.7738,144.9215,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1766","Ascot Vale","26 Milton St",3,"h",932500,"S","Nelson","28/05/2016",5.9,3032,3,2,1,254,NA,NA,"Moonee Valley City Council",-37.7738,144.9215,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1767","Ascot Vale","26 Milton St",3,"h",932500,"S","Nelson","28/05/2016",5.9,3032,3,2,1,254,NA,NA,"Moonee Valley City Council",-37.7738,144.9215,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1768","Ascot Vale","10 Ayr St",3,"h",965000,"S","Alexkarbon","28/08/2016",5.9,3032,3,1,0,216,NA,NA,"Moonee Valley City Council",-37.7792,144.9297,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1769","Ascot Vale","10 Ayr St",3,"h",965000,"S","Alexkarbon","28/08/2016",5.9,3032,3,1,0,216,NA,NA,"Moonee Valley City Council",-37.7792,144.9297,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1770","Ascot Vale","10 Ayr St",3,"h",965000,"S","Alexkarbon","28/08/2016",5.9,3032,3,1,0,216,NA,NA,"Moonee Valley City Council",-37.7792,144.9297,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1771","Ascot Vale","58 Bloomfield Rd",3,"h",1215000,"S","Stockdale","28/08/2016",5.9,3032,3,1,1,452,175,1960,"Moonee Valley City Council",-37.7762,144.9174,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1772","Ascot Vale","58 Bloomfield Rd",3,"h",1215000,"S","Stockdale","28/08/2016",5.9,3032,3,1,1,452,175,1960,"Moonee Valley City Council",-37.7762,144.9174,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1773","Ascot Vale","58 Bloomfield Rd",3,"h",1215000,"S","Stockdale","28/08/2016",5.9,3032,3,1,1,452,175,1960,"Moonee Valley City Council",-37.7762,144.9174,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1774","Ascot Vale","1/91 Epsom Rd",2,"u",545000,"S","Nelson","28/08/2016",5.9,3032,2,1,2,194,71,1900,"Moonee Valley City Council",-37.7772,144.9118,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1775","Ascot Vale","1/91 Epsom Rd",2,"u",545000,"S","Nelson","28/08/2016",5.9,3032,2,1,2,194,71,1900,"Moonee Valley City Council",-37.7772,144.9118,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1776","Ascot Vale","1/91 Epsom Rd",2,"u",545000,"S","Nelson","28/08/2016",5.9,3032,2,1,2,194,71,1900,"Moonee Valley City Council",-37.7772,144.9118,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1777","Ascot Vale","1 Myross Av",4,"h",1800000,"S","Brad","28/08/2016",5.9,3032,NA,NA,NA,NA,NA,NA,"Moonee Valley City Council",NA,NA,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1778","Ascot Vale","1 Myross Av",4,"h",1800000,"S","Brad","28/08/2016",5.9,3032,NA,NA,NA,NA,NA,NA,"Moonee Valley City Council",NA,NA,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1779","Ascot Vale","1 Myross Av",4,"h",1800000,"S","Brad","28/08/2016",5.9,3032,NA,NA,NA,NA,NA,NA,"Moonee Valley City Council",NA,NA,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1780","Ascot Vale","4/33 Sandown Rd",3,"t",840000,"SP","Brad","28/08/2016",5.9,3032,NA,NA,NA,NA,NA,NA,"Moonee Valley City Council",NA,NA,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1781","Ascot Vale","4/33 Sandown Rd",3,"t",840000,"SP","Brad","28/08/2016",5.9,3032,NA,NA,NA,NA,NA,NA,"Moonee Valley City Council",NA,NA,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
